drive,fileextension,filename,filepath,fullpath,hostname,username
c,ax,kstvtune.ax,Windows\System32,c:\Windows\System32\kstvtune.ax,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,tvratings.dll,Windows\System32,c:\Windows\System32\tvratings.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,comadmin.dll,Windows\System32\com,c:\Windows\System32\com\comadmin.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,acm,msadp32.acm,Windows\SysWOW64,c:\Windows\SysWOW64\msadp32.acm,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,vga.sys,Windows\System32\drivers,c:\Windows\System32\drivers\vga.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,hotstartuseragent.dll,Windows\System32,c:\Windows\System32\hotstartuseragent.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,sffp_mmc.sys,Windows\System32\drivers,c:\Windows\System32\drivers\sffp_mmc.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,srv.sys,Windows\System32\drivers,c:\Windows\System32\drivers\srv.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wuaueng.dll,Windows\System32,c:\Windows\System32\wuaueng.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,asOutExt.dll,program files\avast software\Avast,c:\program files\avast software\Avast\asOutExt.dll,NT0002LNO,BUILTIN\Administrators
c,dll,raschap.dll,Windows\System32,c:\Windows\System32\raschap.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,correngine.dll,Windows\System32,c:\Windows\System32\correngine.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msimtf.dll,Windows\System32,c:\Windows\System32\msimtf.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,drprov.dll,Windows\System32,c:\Windows\System32\drprov.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,rascfg.dll,Windows\System32,c:\Windows\System32\rascfg.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,exe,armsvc.exe,program files (x86)\common files\Adobe\ARM\1.0,c:\program files (x86)\common files\Adobe\ARM\1.0\armsvc.exe,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msutb.dll,Windows\System32,c:\Windows\System32\msutb.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,iassvcs.dll,Windows\System32,c:\Windows\System32\iassvcs.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,cpl,wscui.cpl,Windows\SysWOW64,c:\Windows\SysWOW64\wscui.cpl,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,oleprn.dll,Windows\System32,c:\Windows\System32\oleprn.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,WmiDcPrv.dll,Windows\System32\wbem,c:\Windows\System32\wbem\WmiDcPrv.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,propertyhdl.dll,program files (x86)\openoffice 4\program\shlxthdl,c:\program files (x86)\openoffice 4\program\shlxthdl\propertyhdl.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wmpps.dll,Windows\System32,c:\Windows\System32\wmpps.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,DLL,MSAC3ENC.DLL,Windows\SysWOW64,c:\Windows\SysWOW64\MSAC3ENC.DLL,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,portabledevicewmdrm.dll,Windows\SysWOW64,c:\Windows\SysWOW64\portabledevicewmdrm.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,viewprov.dll,Windows\System32\wbem,c:\Windows\System32\wbem\viewprov.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,usbehci.sys,Windows\System32\drivers,c:\Windows\System32\drivers\usbehci.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,oleacc.dll,Windows\System32,c:\Windows\System32\oleacc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,parport.sys,Windows\System32\drivers,c:\Windows\System32\drivers\parport.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,ql2300.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ql2300.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,opcservices.dll,Windows\System32,c:\Windows\System32\opcservices.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,msdsm.sys,Windows\System32\drivers,c:\Windows\System32\drivers\msdsm.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,ocx,dmview.ocx,Windows\System32,c:\Windows\System32\dmview.ocx,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,rdpendp.dll,Windows\System32,c:\Windows\System32\rdpendp.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,netcfgx.dll,Windows\System32,c:\Windows\System32\netcfgx.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,ipbusenum.dll,Windows\System32,c:\Windows\System32\ipbusenum.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,certcli.dll,Windows\SysWOW64,c:\Windows\SysWOW64\certcli.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,pcmcia.sys,Windows\System32\drivers,c:\Windows\System32\drivers\pcmcia.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,blb_ps.dll,Windows\System32,c:\Windows\System32\blb_ps.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,photowiz.dll,Windows\System32,c:\Windows\System32\photowiz.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msrle32.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msrle32.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,ipfltdrv.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ipfltdrv.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,prnfldr.dll,Windows\System32,c:\Windows\System32\prnfldr.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,evbda.sys,Windows\System32\drivers,c:\Windows\System32\drivers\evbda.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dskquoui.dll,Windows\System32,c:\Windows\System32\dskquoui.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,rasmans.dll,Windows\System32,c:\Windows\System32\rasmans.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msjetoledb40.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msjetoledb40.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dshowrdpfilter.dll,Windows\System32,c:\Windows\System32\dshowrdpfilter.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,propertyhdl_x64.dll,program files (x86)\openoffice 4\program\shlxthdl,c:\program files (x86)\openoffice 4\program\shlxthdl\propertyhdl_x64.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wuapi.dll,Windows\System32,c:\Windows\System32\wuapi.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,raspppoe.sys,Windows\System32\drivers,c:\Windows\System32\drivers\raspppoe.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,ocx,sysmon.ocx,Windows\System32,c:\Windows\System32\sysmon.ocx,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,SCardSvr.dll,Windows\System32,c:\Windows\System32\SCardSvr.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wucltux.dll,Windows\System32,c:\Windows\System32\wucltux.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dmocx.dll,Windows\System32,c:\Windows\System32\dmocx.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,nsisvc.dll,Windows\System32,c:\Windows\System32\nsisvc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,EncDec.dll,Windows\SysWOW64,c:\Windows\SysWOW64\EncDec.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,connect.dll,Windows\System32,c:\Windows\System32\connect.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,DLL,WMSPDMOD.DLL,Windows\SysWOW64,c:\Windows\SysWOW64\WMSPDMOD.DLL,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,networkitemfactory.dll,Windows\System32,c:\Windows\System32\networkitemfactory.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,seclogon.dll,Windows\System32,c:\Windows\System32\seclogon.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,recovery.dll,Windows\System32,c:\Windows\System32\recovery.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,ax,vbisurf.ax,Windows\System32,c:\Windows\System32\vbisurf.ax,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,PenIMC.dll,Windows\microsoft.net\framework64\v4.0.30319\WPF,c:\Windows\microsoft.net\framework64\v4.0.30319\WPF\PenIMC.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,peerdistsvc.dll,Windows\System32,c:\Windows\System32\peerdistsvc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wmitimep.dll,Windows\System32\wbem,c:\Windows\System32\wbem\wmitimep.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,davclnt.dll,Windows\System32,c:\Windows\System32\davclnt.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dimsjob.dll,Windows\System32,c:\Windows\System32\dimsjob.dll,NT0002LNO,NT AUTHORITY\SYSTEM
C,dll,InkObj.dll,Program Files\Common Files\Microsoft Shared\ink,C:\Program Files\Common Files\Microsoft Shared\ink\InkObj.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,sdiagschd.dll,Windows\System32,c:\Windows\System32\sdiagschd.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mycomput.dll,Windows\System32,c:\Windows\System32\mycomput.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,ntevt.dll,Windows\System32\wbem,c:\Windows\System32\wbem\ntevt.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,bitsprx4.dll,Windows\SysWOW64,c:\Windows\SysWOW64\bitsprx4.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,EncDec.dll,Windows\System32,c:\Windows\System32\EncDec.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mstvcapn.dll,Windows\ehome,c:\Windows\ehome\mstvcapn.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,XpsFilt.dll,Windows\System32,c:\Windows\System32\XpsFilt.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dfshim.dll,Windows\System32,c:\Windows\System32\dfshim.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msmpeg2vdec.dll,Windows\System32,c:\Windows\System32\msmpeg2vdec.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,bcdsrv.dll,Windows\System32,c:\Windows\System32\bcdsrv.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,cpl,intl.cpl,Windows\SysWOW64,c:\Windows\SysWOW64\intl.cpl,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wpccpl.dll,Windows\System32,c:\Windows\System32\wpccpl.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,presentationhostproxy.dll,Windows\System32,c:\Windows\System32\presentationhostproxy.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,DLL,MP3DMOD.DLL,Windows\SysWOW64,c:\Windows\SysWOW64\MP3DMOD.DLL,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wbemess.dll,Windows\System32\wbem,c:\Windows\System32\wbem\wbemess.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,devicepairing.dll,Windows\SysWOW64,c:\Windows\SysWOW64\devicepairing.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,ax,bdaplgin.ax,Windows\SysWOW64,c:\Windows\SysWOW64\bdaplgin.ax,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mfmjpegdec.dll,Windows\SysWOW64,c:\Windows\SysWOW64\mfmjpegdec.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,iphlpsvc.dll,Windows\System32,c:\Windows\System32\iphlpsvc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mswsock.dll,Windows\System32,c:\Windows\System32\mswsock.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,SYS,NV_AGP.SYS,Windows\System32\drivers,c:\Windows\System32\drivers\NV_AGP.SYS,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,propsys.dll,Windows\System32,c:\Windows\System32\propsys.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,acm,msgsm32.acm,Windows\SysWOW64,c:\Windows\SysWOW64\msgsm32.acm,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wlandlg.dll,Windows\System32,c:\Windows\System32\wlandlg.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,WfHC.dll,Windows\System32,c:\Windows\System32\WfHC.dll,NT0002LNO,NT AUTHORITY\SYSTEM
C,dll,clbcatq.dll,Windows\System32,C:\Windows\System32\clbcatq.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,AdmTmpl.dll,Windows\System32,c:\Windows\System32\AdmTmpl.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,Syncreg.dll,Windows\System32,c:\Windows\System32\Syncreg.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,comdlg32.dll,Windows\System32,c:\Windows\System32\comdlg32.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,BrFiltUp.sys,Windows\System32\drivers,c:\Windows\System32\drivers\BrFiltUp.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,exe,snmptrap.exe,Windows\System32,c:\Windows\System32\snmptrap.exe,NT0002LNO,NT AUTHORITY\SYSTEM
c,DLL,QSVRMGMT.DLL,Windows\System32,c:\Windows\System32\QSVRMGMT.DLL,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dtsh.dll,Windows\System32,c:\Windows\System32\dtsh.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,quartz.dll,Windows\SysWOW64,c:\Windows\SysWOW64\quartz.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msi.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msi.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wzcdlg.dll,Windows\System32,c:\Windows\System32\wzcdlg.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,sisraid2.sys,Windows\System32\drivers,c:\Windows\System32\drivers\sisraid2.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mssph.dll,Windows\System32,c:\Windows\System32\mssph.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,bthserv.dll,Windows\System32,c:\Windows\System32\bthserv.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,ax,mpeg2data.ax,Windows\System32,c:\Windows\System32\mpeg2data.ax,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,hlink.dll,Windows\System32,c:\Windows\System32\hlink.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,portabledeviceconnectapi.dll,Windows\SysWOW64,c:\Windows\SysWOW64\portabledeviceconnectapi.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,PenIMC.dll,Windows\microsoft.net\framework\v4.0.30319\WPF,c:\Windows\microsoft.net\framework\v4.0.30319\WPF\PenIMC.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mfc42u.dll,Windows\System32,c:\Windows\System32\mfc42u.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,adpu320.sys,Windows\System32\drivers,c:\Windows\System32\drivers\adpu320.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msvidc32.dll,Windows\System32,c:\Windows\System32\msvidc32.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,mrxsmb10.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mrxsmb10.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,ndis.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ndis.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,psisdecd.dll,Windows\SysWOW64,c:\Windows\SysWOW64\psisdecd.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,mshidkmdf.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mshidkmdf.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,exe,msdtc.exe,Windows\System32,c:\Windows\System32\msdtc.exe,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,photometadatahandler.dll,Windows\System32,c:\Windows\System32\photometadatahandler.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,resampledmo.dll,Windows\System32,c:\Windows\System32\resampledmo.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mfcongestioncontroller.dll,Windows\ehome,c:\Windows\ehome\mfcongestioncontroller.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,urlmon.dll,Windows\SysWOW64,c:\Windows\SysWOW64\urlmon.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,icardie.dll,Windows\System32,c:\Windows\System32\icardie.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,fdWCN.dll,Windows\System32,c:\Windows\System32\fdWCN.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mfps.dll,Windows\System32,c:\Windows\System32\mfps.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wcnwiz.dll,Windows\System32,c:\Windows\System32\wcnwiz.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,bxvbda.sys,Windows\System32\drivers,c:\Windows\System32\drivers\bxvbda.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,iepeers.dll,Windows\SysWOW64,c:\Windows\SysWOW64\iepeers.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wiaaut.dll,Windows\System32,c:\Windows\System32\wiaaut.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,stobject.dll,Windows\System32,c:\Windows\System32\stobject.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,sppuinotify.dll,Windows\System32,c:\Windows\System32\sppuinotify.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msmpeg2adec.dll,Windows\SysWOW64,c:\Windows\SysWOW64\msmpeg2adec.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,vdsdyn.dll,Windows\System32,c:\Windows\System32\vdsdyn.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,netbridge.dll,Windows\ehome,c:\Windows\ehome\netbridge.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,WMPEncEn.dll,Windows\System32,c:\Windows\System32\WMPEncEn.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,winethc.dll,Windows\System32,c:\Windows\System32\winethc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,tspubwmi.dll,Windows\System32,c:\Windows\System32\tspubwmi.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,inseng.dll,Windows\SysWOW64,c:\Windows\SysWOW64\inseng.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,ssdpsrv.dll,Windows\System32,c:\Windows\System32\ssdpsrv.dll,NT0002LNO,NT AUTHORITY\SYSTEM
C,dll,ddraw.dll,Windows\System32,C:\Windows\System32\ddraw.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,WsmAuto.dll,Windows\System32,c:\Windows\System32\WsmAuto.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mfvdsp.dll,Windows\System32,c:\Windows\System32\mfvdsp.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,ksecpkg.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ksecpkg.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wmpmde.dll,Windows\System32,c:\Windows\System32\wmpmde.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,fde.dll,Windows\System32,c:\Windows\System32\fde.dll,NT0002LNO,NT AUTHORITY\SYSTEM
C,exe,regsvr32.exe,Windows\SysWOW64,C:\Windows\SysWOW64\regsvr32.exe,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,ehpresenter.dll,Windows\ehome,c:\Windows\ehome\ehpresenter.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,eqossnap.dll,Windows\System32,c:\Windows\System32\eqossnap.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,webcheck.dll,Windows\SysWOW64,c:\Windows\SysWOW64\webcheck.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wiaextensionhost64.dll,Windows\System32,c:\Windows\System32\wiaextensionhost64.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,usbceip.dll,Windows\System32,c:\Windows\System32\usbceip.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,exe,ehsched.exe,Windows\ehome,c:\Windows\ehome\ehsched.exe,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,rpcss.dll,Windows\System32,c:\Windows\System32\rpcss.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,RegCtrl.dll,Windows\SysWOW64,c:\Windows\SysWOW64\RegCtrl.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,psisdecd.dll,Windows\System32,c:\Windows\System32\psisdecd.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,mouclass.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mouclass.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,XPSSHHDR.dll,Windows\System32,c:\Windows\System32\XPSSHHDR.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,netplwiz.dll,Windows\System32,c:\Windows\System32\netplwiz.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wwanadvui.dll,Windows\System32,c:\Windows\System32\wwanadvui.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,dmvsc.sys,Windows\System32\drivers,c:\Windows\System32\drivers\dmvsc.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,puiobj.dll,Windows\System32,c:\Windows\System32\puiobj.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msctfmonitor.dll,Windows\System32,c:\Windows\System32\msctfmonitor.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,xwizards.dll,Windows\System32,c:\Windows\System32\xwizards.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,afd.sys,Windows\System32\drivers,c:\Windows\System32\drivers\afd.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,compbatt.sys,Windows\System32\drivers,c:\Windows\System32\drivers\compbatt.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,http.sys,Windows\System32\drivers,c:\Windows\System32\drivers\http.sys,NT0002LNO,NT AUTHORITY\SYSTEM
C,dll,normaliz.dll,Windows\System32,C:\Windows\System32\normaliz.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,msiscsi.sys,Windows\System32\drivers,c:\Windows\System32\drivers\msiscsi.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,iaStorV.sys,Windows\System32\drivers,c:\Windows\System32\drivers\iaStorV.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,mstee.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mstee.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,mspclock.sys,Windows\System32\drivers,c:\Windows\System32\drivers\mspclock.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,nwifi.sys,Windows\System32\drivers,c:\Windows\System32\drivers\nwifi.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wbemcore.dll,Windows\System32\wbem,c:\Windows\System32\wbem\wbemcore.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,scavengeui.dll,Windows\System32,c:\Windows\System32\scavengeui.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,tapisrv.dll,Windows\System32,c:\Windows\System32\tapisrv.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,vboxmouse.sys,Windows\System32\drivers,c:\Windows\System32\drivers\vboxmouse.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msi.dll,Windows\System32,c:\Windows\System32\msi.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,qwavedrv.sys,Windows\System32\drivers,c:\Windows\System32\drivers\qwavedrv.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,oleaut32.dll,Windows\SysWOW64,c:\Windows\SysWOW64\oleaut32.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,E1G6032E.sys,Windows\System32\drivers,c:\Windows\System32\drivers\E1G6032E.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,ndisuio.sys,Windows\System32\drivers,c:\Windows\System32\drivers\ndisuio.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msdtcprx.dll,Windows\System32,c:\Windows\System32\msdtcprx.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,devicemetadataparsers.dll,Windows\System32,c:\Windows\System32\devicemetadataparsers.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,cdfs.sys,Windows\System32\drivers,c:\Windows\System32\drivers\cdfs.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,qcap.dll,Windows\SysWOW64,c:\Windows\SysWOW64\qcap.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,wcncsvc.dll,Windows\System32,c:\Windows\System32\wcncsvc.dll,NT0002LNO,NT AUTHORITY\SYSTEM
C,dll,lpk.dll,Windows\System32,C:\Windows\System32\lpk.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,useraccountcontrolsettings.dll,Windows\System32,c:\Windows\System32\useraccountcontrolsettings.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dinput.dll,Windows\SysWOW64,c:\Windows\SysWOW64\dinput.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,hcproviders.dll,Windows\System32,c:\Windows\System32\hcproviders.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,rtffilt.dll,Windows\System32,c:\Windows\System32\rtffilt.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,cimwin32.dll,Windows\System32\wbem,c:\Windows\System32\wbem\cimwin32.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,dot3gpui.dll,Windows\SysWOW64,c:\Windows\SysWOW64\dot3gpui.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,deskperf.dll,Windows\System32,c:\Windows\System32\deskperf.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,mshtml.dll,Windows\SysWOW64,c:\Windows\SysWOW64\mshtml.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,ntshrui.dll,Windows\System32,c:\Windows\System32\ntshrui.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,sys,volmgr.sys,Windows\System32\drivers,c:\Windows\System32\drivers\volmgr.sys,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,msxml6.dll,Windows\System32,c:\Windows\System32\msxml6.dll,NT0002LNO,NT AUTHORITY\SYSTEM
c,dll,appmgr.dll,Windows\System32,c:\Windows\System32\appmgr.dll,NT0002LNO,NT AUTHORITY\SYSTEM
