arguments,hostname,name,path,pid,username
"""C:\Users\a.canderson\AppData\Local\slack\app-3.1.1\slack.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=7 10 11 20 24 26 43 63 76 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=801A57F64621336F74806802DB83B30B --mojo-platform-channel-handle=1628 /prefetch:2",SN0009VPD,slack.exe,C:\Users\a.canderson\AppData\Local\slack\app-3.1.1,3970,a.canderson
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -s BTAGService,SN0009VPD,svchost.exe,c:\windows\system32,1844,NT AUTHORITY\SYSTEM
"""C:\Users\brilon41\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --squirrel-firstrun",SN0009VPD,GitHubDesktop.exe,C:\Users\brilon41\AppData\Local\GitHubDesktop\app-1.4.3,4241,brilon41
,SN0009VPD,svchost.exe,,548,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s NlaSvc,SN0009VPD,svchost.exe,c:\windows\system32,1240,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s SENS,SN0009VPD,svchost.exe,c:\windows\system32,5916,NT AUTHORITY\SYSTEM
C:\Windows\System32\spoolsv.exe,SN0009VPD,spoolsv.exe,C:\Windows\System32,4832,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s PcaSvc,SN0009VPD,svchost.exe,c:\windows\system32,1368,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s TrkWks,SN0009VPD,svchost.exe,c:\windows\system32,5084,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s Dnscache,SN0009VPD,svchost.exe,c:\windows\system32,1068,NT AUTHORITY\SYSTEM
"""C:\Users\victoria.bell\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",SN0009VPD,OneDrive.exe,C:\Users\victoria.bell\AppData\Local\Microsoft\OneDrive,5373,victoria.bell
\??\C:\Windows\system32\conhost.exe 0x4,SN0009VPD,conhost.exe,C:\Windows\system32,3696,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s EventLog,SN0009VPD,svchost.exe,c:\windows\system32,6052,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s Appinfo,SN0009VPD,svchost.exe,c:\windows\system32,3016,NT AUTHORITY\SYSTEM
,SN0009VPD,wininit.exe,,4648,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s ShellHWDetection,SN0009VPD,svchost.exe,c:\windows\system32,860,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SN0009VPD,tv_w32.exe,C:\Program Files (x86)\TeamViewer,5064,victoria.bell
"""C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdgeCP.exe"" -ServerName:ContentProcess.AppX6z3cwk4fvgady6zya12j1cw28d228a7k.mca",SN0009VPD,MicrosoftEdgeCP.exe,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,6248,a.canderson
c:\windows\system32\svchost.exe -k netsvcs -p -s WpnService,SN0009VPD,svchost.exe,c:\windows\system32,2064,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SN0009VPD,tv_w32.exe,C:\Program Files (x86)\TeamViewer,4885,victoria.bell
c:\windows\system32\svchost.exe -k localservice -p -s WebClient,SN0009VPD,svchost.exe,c:\windows\system32,5668,NT AUTHORITY\SYSTEM
C:\Windows\system32\SearchIndexer.exe /Embedding,SN0009VPD,SearchIndexer.exe,C:\Windows\system32,2832,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s EventSystem,SN0009VPD,svchost.exe,c:\windows\system32,4644,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s TapiSrv,SN0009VPD,svchost.exe,c:\windows\system32,4804,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe"" ",SN0009VPD,jusched.exe,C:\Program Files (x86)\Common Files\Java\Java Update,2044,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s wscsvc,SN0009VPD,svchost.exe,c:\windows\system32,264,NT AUTHORITY\SYSTEM
taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},SN0009VPD,taskhostw.exe,c:\windows\system32,3624,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s iphlpsvc,SN0009VPD,svchost.exe,c:\windows\system32,40,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s Dhcp,SN0009VPD,svchost.exe,c:\windows\system32,5076,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s bthserv,SN0009VPD,svchost.exe,c:\windows\system32,4440,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s StorSvc,SN0009VPD,svchost.exe,c:\windows\system32,3412,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s netprofm,SN0009VPD,svchost.exe,c:\windows\system32,144,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s Themes,SN0009VPD,svchost.exe,c:\windows\system32,840,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k rpcss -p,SN0009VPD,svchost.exe,c:\windows\system32,5220,NT AUTHORITY\SYSTEM
C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},SN0009VPD,DllHost.exe,C:\Windows\system32,2944,NT AUTHORITY\SYSTEM
,SN0009VPD,smss.exe,,6464,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,SN0009VPD,svchost.exe,C:\Windows\system32,208,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,SN0009VPD,svchost.exe,C:\Windows\system32,1720,NT AUTHORITY\SYSTEM
"""LogonUI.exe"" /flags:0x0 /state0:0xa3a5d855 /state1:0x41c64e6d",SS0003AHL,LogonUI.exe,C:\Windows\system32,4,NT AUTHORITY\SYSTEM
C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},SS0003AHL,dllhost.exe,C:\Windows\system32,4868,NT AUTHORITY\SYSTEM
"""dwm.exe""",SS0003AHL,dwm.exe,C:\Windows\system32,2228,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k smbsvcs,SS0003AHL,svchost.exe,C:\Windows\System32,1960,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k RPCSS,SS0003AHL,svchost.exe,C:\Windows\system32,5180,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",SS0003AHL,AvastUI.exe,C:\Program Files\AVAST Software\Avast,5327,ambper
C:\Windows\system32\dllhost.exe /Processid:{A7CCA429-5F8F-4A5B-B524-82C38D561286},SS0003AHL,dllhost.exe,C:\Windows\system32,2004,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SS0003AHL,svchost.exe,C:\Windows\System32,2840,NT AUTHORITY\SYSTEM
C:\Windows\System32\RuntimeBroker.exe -Embedding,SS0003AHL,RuntimeBroker.exe,C:\Windows\System32,6468,NT AUTHORITY\SYSTEM
"""C:\Users\kyle.bell\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --squirrel-firstrun",SS0003AHL,GitHubDesktop.exe,C:\Users\kyle.bell\AppData\Local\GitHubDesktop\app-1.4.3,1228,kyle.bell
C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,SS0003AHL,svchost.exe,C:\Windows\system32,5024,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",SS0003AHL,SearchUI.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,6048,NT AUTHORITY\SYSTEM
"""C:\Users\ann.mar3\Documents\kitty-0.70.0.6.exe"" ",SS0003AHL,kitty-0.70.0.6.exe,C:\Users\ann.mar3\Documents,1917,ann.mar3
C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted,SS0003AHL,svchost.exe,C:\Windows\system32,4276,NT AUTHORITY\SYSTEM
"""C:\Users\kyle.bell\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=9 12 13 23 27 29 49 70 84 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=29571E74A71F5219E432184D13D76C95 --mojo-platform-channel-handle=1732 /prefetch:2",SS0003AHL,GitHubDesktop.exe,C:\Users\kyle.bell\AppData\Local\GitHubDesktop\app-1.4.3,2425,kyle.bell
\??\C:\Windows\system32\conhost.exe 0x4,SS0003AHL,conhost.exe,C:\Windows\system32,1504,NT AUTHORITY\SYSTEM
"""C:\Users\pheo.cam\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",SS0003AHL,OneDrive.exe,C:\Users\pheo.cam\AppData\Local\Microsoft\OneDrive,4286,pheo.cam
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",SS0003AHL,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,2920,ann.mar3
C:\Windows\system32\svchost.exe -k DcomLaunch,SS0003AHL,svchost.exe,C:\Windows\system32,3224,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,SS0003AHL,Explorer.EXE,C:\Windows,1100,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalService,SS0003AHL,svchost.exe,C:\Windows\system32,6428,NT AUTHORITY\SYSTEM
taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},SS0003AHL,taskhostw.exe,C:\Windows\System32,1912,NT AUTHORITY\SYSTEM
winlogon.exe,SS0003AHL,winlogon.exe,C:\Windows\system32,4772,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsass.exe,SS0003AHL,lsass.exe,C:\Windows\system32,1340,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",SS0003AHL,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,5509,ann.mar3
"""C:\Program Files\internet explorer\iexplore.exe"" ",SS0003AHL,iexplore.exe,C:\Program Files\internet explorer,517,ann.mar3
C:\Windows\System32\svchost.exe -k utcsvc,SS0003AHL,svchost.exe,C:\Windows\System32,5184,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k termsvcs,SS0003AHL,svchost.exe,C:\Windows\System32,912,NT AUTHORITY\SYSTEM
winlogon.exe,SS0003AHL,winlogon.exe,C:\Windows\system32,5948,NT AUTHORITY\SYSTEM
,SS0003AHL,AvastSvc.exe,,403,ambper
"""C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1809.2731.0_x64__8wekyb3d8bbwe\Calculator.exe"" -ServerName:App.AppXsm3pg4n7er43kdh1qp4e79f1j7am68r8.mca",SS0003AHL,Calculator.exe,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1809.2731.0_x64__8wekyb3d8bbwe,4142,lucasrussell12
"""C:\Program Files\Windows Defender\\MpCmdRun.exe"" SpyNetServiceDss -RestrictPrivileges -AccessKey 5BDCBEBD-E077-6957-0484-82901932C7EC -Reinvoke",SS0003AHL,MpCmdRun.exe,C:\Program Files\Windows Defender,572,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,SS0003AHL,svchost.exe,C:\Windows\system32,904,NT AUTHORITY\SYSTEM
/loadhooks /Parent:0000000000001188,SS0003AHL,TabTip32.exe,C:\Program Files (x86)\Common Files\Microsoft Shared\Ink,1936,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k netsvcs,SS0003AHL,svchost.exe,C:\Windows\System32,5652,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k NetworkService,SS0003AHL,svchost.exe,C:\Windows\system32,4484,NT AUTHORITY\SYSTEM
sihost.exe,SS0003AHL,sihost.exe,C:\Windows\System32,3724,NT AUTHORITY\SYSTEM
"""dwm.exe""",SS0003AHL,dwm.exe,C:\Windows\system32,5072,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",SS0003AHL,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy,2596,NT AUTHORITY\SYSTEM
C:\Windows\System32\spoolsv.exe,SS0003AHL,spoolsv.exe,C:\Windows\System32,2888,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k UnistackSvcGroup,SS0003AHL,svchost.exe,C:\Windows\system32,2236,NT AUTHORITY\SYSTEM
"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ",SS0003AHL,WINWORD.EXE,C:\Program Files\Microsoft Office\root\Office16,3766,ambper
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SS0003AHL,svchost.exe,C:\Windows\System32,2504,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SS0003AHL,tv_w32.exe,C:\Program Files (x86)\TeamViewer,932,ann.mar3
C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,SS0003AHL,svchost.exe,C:\Windows\system32,6120,NT AUTHORITY\SYSTEM
C:\Windows\System32\msdtc.exe,SS0003AHL,msdtc.exe,C:\Windows\System32,1640,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k appmodel,SS0003AHL,svchost.exe,C:\Windows\system32,3700,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k RPCSS,SS0004NDO,svchost.exe,C:\Windows\system32,5620,NT AUTHORITY\SYSTEM
C:\Windows\system32\SearchIndexer.exe /Embedding,SS0004NDO,SearchIndexer.exe,C:\Windows\system32,600,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SS0004NDO,svchost.exe,C:\Windows\System32,3896,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsass.exe,SS0004NDO,lsass.exe,C:\Windows\system32,5336,NT AUTHORITY\SYSTEM
C:\Windows\system32\services.exe,SS0004NDO,services.exe,C:\Windows\system32,4308,NT AUTHORITY\SYSTEM
C:\Windows\system32\sppsvc.exe,SS0004NDO,sppsvc.exe,C:\Windows\system32,2272,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,SS0004NDO,svchost.exe,C:\Windows\system32,3404,NT AUTHORITY\SYSTEM
"""C:\Windows\system32\wuauclt.exe""",SS0004NDO,wuauclt.exe,C:\Windows\system32,276,NT AUTHORITY\SYSTEM
"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",SS0004NDO,wmpnetwk.exe,C:\Program Files\Windows Media Player,508,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",SS0004NDO,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,3087,annab.marti
C:\Windows\System32\svchost.exe -k LocalServicePeerNet,SS0004NDO,svchost.exe,C:\Windows\System32,3496,NT AUTHORITY\SYSTEM
"""C:\Windows\system32\notepad.exe"" ",SS0004NDO,notepad.exe,C:\Windows\system32,4277,svc_kk
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SS0004NDO,svchost.exe,C:\Windows\System32,3224,NT AUTHORITY\SYSTEM
C:\Program Files (x86)\Common Files\System\python.exe secretsdump.py,SS0004NDO,python.exe,C:\Program Files (x86)\Common Files\System\,52,NT AUTHORITY\SYSTEM
winlogon.exe,SS0004NDO,winlogon.exe,C:\Windows\system32,724,NT AUTHORITY\SYSTEM
"""C:\Program Files\internet explorer\iexplore.exe"" ",SS0004NDO,iexplore.exe,C:\Program Files\internet explorer,494,daniejackso55
\SystemRoot\System32\smss.exe,SS0004NDO,smss.exe,\SystemRoot\System32,872,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /uac",SS0004NDO,CCleaner64.exe,C:\Program Files\CCleaner,4899,svc_kk
"""C:\Windows\system32\Dwm.exe""",SS0004NDO,Dwm.exe,C:\Windows\system32,452,NT AUTHORITY\SYSTEM
wininit.exe,SS0004NDO,wininit.exe,C:\Windows\system32,3956,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k secsvcs,SS0004NDO,svchost.exe,C:\Windows\System32,2752,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k netsvcs,SS0004NDO,svchost.exe,C:\Windows\system32,3432,NT AUTHORITY\SYSTEM
C:\Windows\System32\VBoxService.exe,SS0004NDO,VBoxService.exe,C:\Windows\System32,1300,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsm.exe,SS0004NDO,lsm.exe,C:\Windows\system32,6044,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k termsvcs,SS0004NDO,svchost.exe,C:\Windows\System32\svchost.exe,2108,daniejackso55
"""taskhost.exe""",SS0004NDO,taskhost.exe,C:\Windows\system32,4704,NT AUTHORITY\SYSTEM
"""C:\Program Files\CCleaner\CCleaner.exe"" /MONITOR /uac",SS0004NDO,CCleaner64.exe,C:\Program Files\CCleaner,790,svc_kk
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SS0004NDO,tv_w32.exe,C:\Program Files (x86)\TeamViewer,1389,annab.marti
C:\Windows\System32\spoolsv.exe,SS0004NDO,spoolsv.exe,C:\Windows\System32,4680,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",SS0004NDO,AvastUI.exe,C:\Program Files\AVAST Software\Avast,5087,ang.rivera100
C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,SS0004NDO,svchost.exe,C:\Windows\system32,2960,NT AUTHORITY\SYSTEM
"""C:\Users\ann.mar3\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",SS0004NDO,OneDrive.exe,C:\Users\ann.mar3\AppData\Local\Microsoft\OneDrive,3095,ann.mar3
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",SS0004NDO,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,496,annab.marti
"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe15_ Global\UsGthrCtrlFltPipeMssGthrPipe15 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",SS0004NDO,SearchProtocolHost.exe,C:\Windows\system32,5656,NT AUTHORITY\SYSTEM
"C:\Windows\System32\rundll32.exe C:\Program Files\Common Files\Services\iesetup.dll,schedtsk",SS0004NDO,rundll32.exe,C:\Windows\System32\rundll32.exe,748,annab.marti
C:\Windows\Explorer.EXE,SS0004NDO,Explorer.EXE,C:\Windows,4344,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k DcomLaunch,SS0004NDO,svchost.exe,C:\Windows\system32,4356,NT AUTHORITY\SYSTEM
"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ",SS0004NDO,WINWORD.EXE,C:\Program Files\Microsoft Office\root\Office16,3833,daniejackso55
\??\C:\Windows\system32\conhost.exe,SS0004NDO,conhost.exe,C:\Windows\system32,6340,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k NetworkService,SS0004NDO,svchost.exe,C:\Windows\system32,76,NT AUTHORITY\SYSTEM
%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,SS0004NDO,csrss.exe,C:\Windows\system32,6328,NT AUTHORITY\SYSTEM
C:\Windows\System32\forfile.exe /p c:\windows\system32 /m notepad.exe /c C:\Windows\Logs\wow64.dll:devrup.exe,SS0004NDO,forfile.exe,C:\Windows\System32\forfile.exe,4936,annab.marti
,SS0004NDO,AvastSvc.exe,,3324,ang.rivera100
C:\Windows\system32\svchost.exe -k LocalService,SS0004NDO,svchost.exe,C:\Windows\system32,1064,NT AUTHORITY\SYSTEM
C:\Windows\servicing\TrustedInstaller.exe,SS0004NDO,TrustedInstaller.exe,C:\Windows\servicing,1264,NT AUTHORITY\SYSTEM
C:\Windows\system32\services.exe,WC0005JHQ,services.exe,C:\Windows\system32,2652,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k NetworkService,WC0005JHQ,svchost.exe,C:\Windows\System32,1828,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,WC0005JHQ,svchost.exe,C:\Windows\system32,4948,NT AUTHORITY\SYSTEM
"""C:\Users\pheo.cam\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",WC0005JHQ,OneDrive.exe,C:\Users\pheo.cam\AppData\Local\Microsoft\OneDrive,1835,pheo.cam
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,WC0005JHQ,svchost.exe,C:\Windows\system32,5748,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,WC0005JHQ,svchost.exe,C:\Windows\System32,1008,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",WC0005JHQ,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,1786,pheo.cam
,WC0005JHQ,AvastSvc.exe,,6013,luc.fost
C:\Windows\system32\lsass.exe,WC0005JHQ,lsass.exe,C:\Windows\system32,3224,NT AUTHORITY\SYSTEM
"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ",WC0005JHQ,WINWORD.EXE,C:\Program Files\Microsoft Office\root\Office16,1366,luc.fost
"""C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdgeCP.exe"" -ServerName:ContentProcess.AppX6z3cwk4fvgady6zya12j1cw28d228a7k.mca",WC0005JHQ,MicrosoftEdgeCP.exe,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,4151,luc.fost
C:\Windows\system32\svchost.exe -k LocalService,WC0005JHQ,svchost.exe,C:\Windows\system32,4192,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsm.exe,WC0005JHQ,lsm.exe,C:\Windows\system32,636,NT AUTHORITY\SYSTEM
C:\Program Files\Common Files\Services\pwdumpx.exe,WC0005JHQ,pwdumpx.exe,C:\Program Files\Common Files\Services\,2028,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k regsvc,WC0005JHQ,svchost.exe,C:\Windows\system32,1740,NT AUTHORITY\SYSTEM
"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",WC0005JHQ,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,2362,pheo.cam
"""C:\Program Files\internet explorer\iexplore.exe"" ",WC0005JHQ,iexplore.exe,C:\Program Files\internet explorer,1179,luc.fost
"C:\Windows\System32\rundll32.exe C:\Program Files (x86)\Common Files\System\iesetup.dll,ctfmons",WC0005JHQ,rundll32.exe,C:\Windows\System32\rundll32.exe,5688,luc.fost
C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},WC0005JHQ,dllhost.exe,C:\Windows\system32,1136,NT AUTHORITY\SYSTEM
"C:\WINDOWS\system32\cmd.exe /c """"C:\Ruby24-x64\bin\irb.cmd"" """,WC0005JHQ,cmd.exe,C:\WINDOWS\system32,817,pheo.cam
C:\Windows\system32\svchost.exe -k RPCSS,WC0005JHQ,svchost.exe,C:\Windows\system32,2448,NT AUTHORITY\SYSTEM
wininit.exe,WC0005JHQ,wininit.exe,C:\Windows\system32,5072,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",WC0005JHQ,AvastUI.exe,C:\Program Files\AVAST Software\Avast,975,luc.fost
C:\Windows\system32\svchost.exe -k DcomLaunch,WC0005JHQ,svchost.exe,C:\Windows\system32,856,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k utcsvc,WC0005JHQ,svchost.exe,C:\Windows\System32,6076,NT AUTHORITY\SYSTEM
"""C:\Ruby24-x64\bin\ruby.exe"" ",WC0005JHQ,ruby.exe,C:\Ruby24-x64\bin,2603,pheo.cam
C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,WC0005JHQ,svchost.exe,C:\Windows\System32,4424,NT AUTHORITY\SYSTEM
%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,WC0005JHQ,csrss.exe,C:\Windows\system32,3332,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",WC0005JHQ,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,4797,pheo.cam
