hostname,modulename,modulepath
SN0009VPD,wcifs.sys,C:\Windows\System32\drivers\
SN0009VPD,acpiex.sys,C:\Windows\System32\drivers\
SN0009VPD,bthmodem.sys,C:\Windows\System32\drivers\
SN0009VPD,filetrace.sys,C:\Windows\System32\drivers\
SN0009VPD,winusb.sys,C:\Windows\System32\drivers\
SN0009VPD,mvumis.sys,C:\Windows\System32\drivers\
SN0009VPD,igdkmd64.sys,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_12cbd645391cbdcb\
SN0009VPD,rdpdr.sys,C:\Windows\System32\drivers\
SN0009VPD,arcsas.sys,C:\Windows\System32\drivers\
SN0009VPD,kdnic.sys,C:\Windows\System32\drivers\
SN0009VPD,umpass.sys,C:\Windows\System32\drivers\
SN0009VPD,vpci.sys,C:\Windows\System32\drivers\
SN0009VPD,netvsc.sys,C:\Windows\System32\drivers\
SN0009VPD,rdyboost.sys,C:\Windows\System32\drivers\
SN0009VPD,netbios.sys,C:\Windows\System32\drivers\
SN0009VPD,tunnel.sys,C:\Windows\System32\drivers\
SN0009VPD,udfs.sys,C:\Windows\System32\drivers\
SN0009VPD,ItSas35i.sys,C:\Windows\System32\drivers\
SN0009VPD,ndisuio.sys,C:\Windows\System32\drivers\
SN0009VPD,TsUsbFlt.sys,C:\Windows\System32\drivers\
SN0009VPD,bindflt.sys,C:\Windows\System32\drivers\
SN0009VPD,SDFRd.sys,C:\Windows\System32\drivers\
SN0009VPD,EhStorTcgDrv.sys,C:\Windows\System32\drivers\
SN0009VPD,urschipidea.sys,C:\Windows\System32\drivers\
SN0009VPD,ahcache.sys,C:\Windows\System32\drivers\
SN0009VPD,IntcDAud.sys,C:\Windows\System32\drivers\
SN0009VPD,luafv.sys,C:\Windows\System32\drivers\
SN0009VPD,storahci.sys,C:\Windows\System32\drivers\
SN0009VPD,netbt.sys,C:\Windows\System32\drivers\
SN0009VPD,sisraid4.sys,C:\Windows\System32\drivers\
SN0009VPD,usbccgp.sys,C:\Windows\System32\drivers\
SN0009VPD,rdbss.sys,C:\Windows\System32\drivers\
SN0009VPD,UfxChipidea.sys,C:\Windows\System32\drivers\
SN0009VPD,rspndr.sys,C:\Windows\System32\drivers\
SN0009VPD,1394ohci.sys,C:\Windows\System32\drivers\
SN0009VPD,lltdio.sys,C:\Windows\System32\drivers\
SN0009VPD,serial.sys,C:\Windows\System32\drivers\
SN0009VPD,mskssrv.sys,C:\Windows\System32\drivers\
SN0009VPD,volmgr.sys,C:\Windows\System32\drivers\
SN0009VPD,usbehci.sys,C:\Windows\System32\drivers\
SN0009VPD,condrv.sys,C:\Windows\System32\drivers\
SN0009VPD,UcmUcsi.sys,C:\Windows\System32\drivers\
SN0009VPD,ipnat.sys,C:\Windows\System32\drivers\
SN0009VPD,TeeDriverW8x64.sys,C:\Windows\System32\drivers\
SN0009VPD,partmgr.sys,C:\Windows\System32\drivers\
SN0009VPD,PEAuth.sys,C:\Windows\System32\drivers\
SN0009VPD,usbprint.sys,C:\Windows\System32\drivers\
SN0009VPD,volsnap.sys,C:\Windows\System32\drivers\
SN0009VPD,mstee.sys,C:\Windows\System32\drivers\
SN0009VPD,scfilter.sys,C:\Windows\System32\drivers\
SN0009VPD,wmiacpi.sys,C:\Windows\System32\drivers\
SN0009VPD,VerifierExt.sys,C:\Windows\System32\drivers\
SN0009VPD,svchost.exe,C:\Windows\System32\
SN0009VPD,dmvsc.sys,C:\Windows\System32\drivers\
SN0009VPD,AcpiVpc.sys,C:\Windows\System32\drivers\
SN0009VPD,acpipmi.sys,C:\Windows\System32\drivers\
SN0009VPD,fdc.sys,C:\Windows\System32\drivers\
SN0009VPD,lsi_sss.sys,C:\Windows\System32\drivers\
SN0009VPD,vmswitch.sys,C:\Windows\System32\drivers\
SN0009VPD,nvstor.sys,C:\Windows\System32\drivers\
SN0009VPD,rfcomm.sys,C:\Windows\System32\drivers\
SN0009VPD,genericusbfn.sys,C:\Windows\System32\drivers\
SN0009VPD,SerCx.sys,C:\Windows\System32\drivers\
SN0009VPD,filecrypt.sys,C:\Windows\System32\drivers\
SN0009VPD,lxss.sys,C:\Windows\System32\drivers\
SN0009VPD,percsas3i.sys,C:\Windows\System32\drivers\
SN0009VPD,CmBatt.sys,C:\Windows\System32\drivers\
SN0009VPD,usbser.sys,C:\Windows\System32\drivers\
SN0009VPD,CAD.sys,C:\Windows\System32\drivers\
SN0009VPD,rasacd.sys,C:\Windows\System32\drivers\
SN0009VPD,HyperVideo.sys,C:\Windows\System32\drivers\
SN0009VPD,drmkaud.sys,C:\Windows\System32\drivers\
SN0009VPD,processr.sys,C:\Windows\System32\drivers\
SN0009VPD,srv2.sys,C:\Windows\System32\drivers\
SN0009VPD,vwifibus.sys,C:\Windows\System32\drivers\
SN0009VPD,megasas.sys,C:\Windows\System32\drivers\
SN0009VPD,3ware.sys,C:\Windows\System32\drivers\
SN0009VPD,raspppoe.sys,C:\Windows\System32\drivers\
SN0009VPD,storufs.sys,C:\Windows\System32\drivers\
SN0009VPD,storvsc.sys,C:\Windows\System32\drivers\
SN0009VPD,iaStorAVC.sys,C:\Windows\System32\drivers\
SN0009VPD,kbdclass.sys,C:\Windows\System32\drivers\
SN0009VPD,mshidkmdf.sys,C:\Windows\System32\drivers\
SN0009VPD,bam.sys,C:\Windows\System32\drivers\
SN0009VPD,WdiWiFi.sys,C:\Windows\System32\drivers\
SN0009VPD,mup.sys,C:\Windows\System32\drivers\
SN0009VPD,rdpbus.sys,C:\Windows\System32\drivers\
SN0009VPD,appid.sys,C:\Windows\System32\drivers\
SN0009VPD,wfplwfs.sys,C:\Windows\System32\drivers\
SN0009VPD,winmad.sys,C:\Windows\System32\drivers\
SN0009VPD,sermouse.sys,C:\Windows\System32\drivers\
SN0009VPD,mausbhost.sys,C:\Windows\System32\drivers\
SN0009VPD,NetAdapterCx.sys,C:\Windows\System32\drivers\
SN0009VPD,bthpan.sys,C:\Windows\System32\drivers\
SN0009VPD,storqosflt.sys,C:\Windows\System32\drivers\
SN0009VPD,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
SN0009VPD,VmsProxyHNic.sys,C:\Windows\System32\drivers\
SN0009VPD,spaceport.sys,C:\Windows\System32\drivers\
SN0009VPD,WUDFPf.sys,C:\Windows\System32\drivers\
SN0009VPD,disk.sys,C:\Windows\System32\drivers\
SN0009VPD,irenum.sys,C:\Windows\System32\drivers\
SN0009VPD,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
SN0009VPD,SPUVCbv64.sys,C:\Windows\System32\drivers\
SN0009VPD,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
SN0009VPD,intelide.sys,C:\Windows\System32\drivers\
SN0009VPD,tdx.sys,C:\Windows\System32\drivers\
SN0009VPD,uaspstor.sys,C:\Windows\System32\drivers\
SN0009VPD,afd.sys,C:\Windows\System32\drivers\
SN0009VPD,tcpipreg.sys,C:\Windows\System32\drivers\
SN0009VPD,ufxsynopsys.sys,C:\Windows\System32\drivers\
SN0009VPD,hidi2c.sys,C:\Windows\System32\drivers\
SN0009VPD,sdstor.sys,C:\Windows\System32\drivers\
SN0009VPD,intelppm.sys,C:\Windows\System32\drivers\
SN0009VPD,ipfltdrv.sys,C:\Windows\System32\drivers\
SN0009VPD,WdBoot.sys,C:\Windows\System32\drivers\wd\
SN0009VPD,modem.sys,C:\Windows\System32\drivers\
SN0009VPD,ksecdd.sys,C:\Windows\System32\drivers\
SN0009VPD,urscx01000.sys,C:\Windows\System32\drivers\
SN0009VPD,scmbus.sys,C:\Windows\System32\drivers\
SN0009VPD,xboxgip.sys,C:\Windows\System32\drivers\
SN0009VPD,vmstorfl.sys,C:\Windows\System32\drivers\
SN0009VPD,msgpiowin32.sys,C:\Windows\System32\drivers\
SN0009VPD,rhproxy.sys,C:\Windows\System32\drivers\
SN0009VPD,nsiproxy.sys,C:\Windows\System32\drivers\
SN0009VPD,ndfltr.sys,C:\Windows\System32\drivers\
SN0009VPD,WUDFRd.sys,C:\Windows\System32\drivers\
SN0009VPD,msgpioclx.sys,C:\Windows\System32\drivers\
SN0009VPD,bthenum.sys,C:\Windows\System32\drivers\
SN0009VPD,umbus.sys,C:\Windows\System32\drivers\
SN0009VPD,srvnet.sys,C:\Windows\System32\drivers\
SN0009VPD,tpm.sys,C:\Windows\System32\drivers\
SN0009VPD,dptf_cpu.sys,C:\Windows\System32\drivers\
SN0009VPD,nvdimm.sys,C:\Windows\System32\drivers\
SN0009VPD,evbda.sys,C:\Windows\System32\drivers\
SN0009VPD,http.sys,C:\Windows\System32\drivers\
SN0009VPD,atapi.sys,C:\Windows\System32\drivers\
SN0009VPD,MegaSas2i.sys,C:\Windows\System32\drivers\
SN0009VPD,FsDepends.sys,C:\Windows\System32\drivers\
SN0009VPD,mrxsmb.sys,C:\Windows\System32\drivers\
SN0009VPD,hidbth.sys,C:\Windows\System32\drivers\
SN0009VPD,amdppm.sys,C:\Windows\System32\drivers\
SN0009VPD,isapnp.sys,C:\Windows\System32\drivers\
SN0009VPD,ETDSMBus.sys,C:\Windows\System32\drivers\
SN0009VPD,cdfs.sys,C:\Windows\System32\drivers\
SN0009VPD,ramdisk.sys,C:\Windows\System32\drivers\
SN0009VPD,iaLPSS2i_I2C.sys,C:\Windows\System32\drivers\
SN0009VPD,MTConfig.sys,C:\Windows\System32\drivers\
SN0009VPD,AcpiDev.sys,C:\Windows\System32\drivers\
SN0009VPD,stornvme.sys,C:\Windows\System32\drivers\
SN0009VPD,pmem.sys,C:\Windows\System32\drivers\
SN0009VPD,EhStorClass.sys,C:\Windows\System32\drivers\
SN0009VPD,nvraid.sys,C:\Windows\System32\drivers\
SN0009VPD,volume.sys,C:\Windows\System32\drivers\
SN0009VPD,terminpt.sys,C:\Windows\System32\drivers\
SN0009VPD,vms3cap.sys,C:\Windows\System32\drivers\
SN0009VPD,hwpolicy.sys,C:\Windows\System32\drivers\
SN0009VPD,IndirectKmd.sys,C:\Windows\System32\drivers\
SN0009VPD,ufx01000.sys,C:\Windows\System32\drivers\
SN0009VPD,dam.sys,C:\Windows\System32\drivers\
SN0009VPD,mrxsmb20.sys,C:\Windows\System32\drivers\
SN0009VPD,pacer.sys,C:\Windows\System32\drivers\
SN0009VPD,RtsUer.sys,C:\Windows\System32\drivers\
SN0009VPD,agilevpn.sys,C:\Windows\System32\drivers\
SN0009VPD,amdk8.sys,C:\Windows\System32\drivers\
SN0009VPD,applockerfltr.sys,C:\Windows\System32\drivers\
SN0009VPD,hidbatt.sys,C:\Windows\System32\drivers\
SN0009VPD,lsi_sas3i.sys,C:\Windows\System32\drivers\
SN0009VPD,clfs.sys,C:\Windows\System32\drivers\
SN0009VPD,UcmCx.sys,C:\Windows\System32\drivers\
SN0009VPD,asyncmac.sys,C:\Windows\System32\drivers\
SN0009VPD,esif_lf.sys,C:\Windows\System32\drivers\
SN0009VPD,acpi.sys,C:\Windows\System32\drivers\
SN0009VPD,mslldp.sys,C:\Windows\System32\drivers\
SN0009VPD,SpbCx.sys,C:\Windows\System32\drivers\
SN0009VPD,UcmTcpciCx.sys,C:\Windows\System32\drivers\
SN0009VPD,percsas2i.sys,C:\Windows\System32\drivers\
SN0009VPD,amdxata.sys,C:\Windows\System32\drivers\
SN0009VPD,ndis.sys,C:\Windows\System32\drivers\
SN0009VPD,hdaudbus.sys,C:\Windows\System32\drivers\
SN0009VPD,Udecx.sys,C:\Windows\System32\drivers\
SN0009VPD,cht4vx64.sys,C:\Windows\System32\drivers\
SN0009VPD,wcnfs.sys,C:\Windows\System32\drivers\
SN0009VPD,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
SN0009VPD,vhdmp.sys,C:\Windows\System32\drivers\
SN0009VPD,pci.sys,C:\Windows\System32\drivers\
SN0009VPD,hidusb.sys,C:\Windows\System32\drivers\
SN0009VPD,flpydisk.sys,C:\Windows\System32\drivers\
SN0009VPD,bttflt.sys,C:\Windows\System32\drivers\
SN0009VPD,VMBusHID.sys,C:\Windows\System32\drivers\
SN0009VPD,hidir.sys,C:\Windows\System32\drivers\
SN0009VPD,irda.sys,C:\Windows\System32\drivers\
SN0009VPD,pcw.sys,C:\Windows\System32\drivers\
SN0009VPD,usbhub.sys,C:\Windows\System32\drivers\
SN0009VPD,serenum.sys,C:\Windows\System32\drivers\
SN0009VPD,buttonconverter.sys,C:\Windows\System32\drivers\
SN0009VPD,SerCx2.sys,C:\Windows\System32\drivers\
SN0009VPD,vwifimp.sys,C:\Windows\System32\drivers\
SN0009VPD,circlass.sys,C:\Windows\System32\drivers\
SS0003AHL,BOOTVID.dll,C:\Windows\system32\
SS0003AHL,ksecdd.sys,C:\Windows\System32\drivers\
SS0003AHL,volume.sys,C:\Windows\System32\drivers\
SS0003AHL,storqosflt.sys,C:\Windows\system32\drivers\
SS0003AHL,netbios.sys,C:\Windows\system32\drivers\
SS0003AHL,BasicDisplay.sys,C:\Windows\System32\drivers\
SS0003AHL,ntoskrnl.exe,C:\Windows\system32\
SS0003AHL,win32k.sys,C:\Windows\System32\
SS0003AHL,filecrypt.sys,C:\Windows\system32\drivers\
SS0003AHL,netkvm.sys,C:\Windows\System32\drivers\
SS0003AHL,TDI.SYS,C:\Windows\system32\DRIVERS\
SS0003AHL,pci.sys,C:\Windows\System32\drivers\
SS0003AHL,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
SS0003AHL,kbdclass.sys,C:\Windows\System32\drivers\
SS0003AHL,Npfs.SYS,C:\Windows\System32\Drivers\
SS0003AHL,pcw.sys,C:\Windows\System32\drivers\
SS0003AHL,tm.sys,C:\Windows\System32\drivers\
SS0003AHL,win32kbase.sys,C:\Windows\System32\
SS0003AHL,mouclass.sys,C:\Windows\System32\drivers\
SS0003AHL,NTFS.sys,C:\Windows\System32\Drivers\
SS0003AHL,nsiproxy.sys,C:\Windows\system32\drivers\
SS0003AHL,WdFilter.sys,C:\Windows\system32\drivers\
SS0003AHL,ACPI.sys,C:\Windows\System32\drivers\
SS0003AHL,terminpt.sys,C:\Windows\System32\drivers\
SS0003AHL,vdrvroot.sys,C:\Windows\System32\drivers\
SS0003AHL,msisadrv.sys,C:\Windows\System32\drivers\
SS0003AHL,wcifs.sys,C:\Windows\system32\drivers\
SS0003AHL,Msfs.SYS,C:\Windows\System32\Drivers\
SS0003AHL,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,pvpanic.sys,C:\Windows\System32\drivers\
SS0003AHL,dxgmms2.sys,C:\Windows\System32\drivers\
SS0003AHL,watchdog.sys,C:\Windows\System32\drivers\
SS0003AHL,registry.sys,C:\Windows\System32\drivers\
SS0003AHL,TSDDD.dll,C:\Windows\System32\
SS0003AHL,kdnic.sys,C:\Windows\System32\drivers\
SS0003AHL,pdc.sys,C:\Windows\system32\drivers\
SS0003AHL,spaceport.sys,C:\Windows\System32\drivers\
SS0003AHL,disk.sys,C:\Windows\System32\drivers\
SS0003AHL,BasicRender.sys,C:\Windows\System32\drivers\
SS0003AHL,pacer.sys,C:\Windows\System32\drivers\
SS0003AHL,volmgrx.sys,C:\Windows\System32\drivers\
SS0003AHL,WMILIB.SYS,C:\Windows\System32\drivers\
SS0003AHL,NdisVirtualBus.sys,C:\Windows\System32\drivers\
SS0003AHL,cng.sys,C:\Windows\System32\drivers\
SS0003AHL,serial.sys,C:\Windows\System32\drivers\
SS0003AHL,rdpvideominiport.sys,C:\Windows\System32\drivers\
SS0003AHL,storport.sys,C:\Windows\System32\drivers\
SS0003AHL,mpsdrv.sys,C:\Windows\System32\drivers\
SS0003AHL,netbt.sys,C:\Windows\System32\DRIVERS\
SS0003AHL,crashdmp.sys,C:\Windows\System32\Drivers\
SS0003AHL,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
SS0003AHL,HTTP.sys,C:\Windows\system32\drivers\
SS0003AHL,mrxsmb.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,Fs_Rec.sys,C:\Windows\System32\Drivers\
SS0003AHL,mmcss.sys,C:\Windows\system32\drivers\
SS0003AHL,intelppm.sys,C:\Windows\System32\drivers\
SS0003AHL,FLTMGR.SYS,C:\Windows\System32\drivers\
SS0003AHL,hal.dll,C:\Windows\system32\
SS0003AHL,afd.sys,C:\Windows\system32\drivers\
SS0003AHL,vioscsi.sys,C:\Windows\System32\drivers\
SS0003AHL,EhStorClass.sys,C:\Windows\System32\drivers\
SS0003AHL,tdx.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,RDPUDD.dll,C:\Windows\System32\
SS0003AHL,dfsc.sys,C:\Windows\System32\Drivers\
SS0003AHL,umbus.sys,C:\Windows\System32\drivers\
SS0003AHL,fwpkclnt.sys,C:\Windows\System32\drivers\
SS0003AHL,i8042prt.sys,C:\Windows\System32\drivers\
SS0003AHL,CLFS.SYS,C:\Windows\System32\drivers\
SS0003AHL,Null.SYS,C:\Windows\System32\Drivers\
SS0003AHL,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
SS0003AHL,acpiex.sys,C:\Windows\System32\Drivers\
SS0003AHL,peauth.sys,C:\Windows\system32\drivers\
SS0003AHL,ahcache.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,dump_storport.sys,C:\Windows\System32\Drivers\
SS0003AHL,WDFLDR.SYS,C:\Windows\system32\drivers\
SS0003AHL,rspndr.sys,C:\Windows\system32\drivers\
SS0003AHL,CLASSPNP.SYS,C:\Windows\System32\drivers\
SS0003AHL,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
SS0003AHL,Wof.sys,C:\Windows\System32\Drivers\
SS0003AHL,bowser.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,partmgr.sys,C:\Windows\System32\drivers\
SS0003AHL,mountmgr.sys,C:\Windows\System32\drivers\
SS0003AHL,srv.sys,C:\Windows\System32\DRIVERS\
SS0003AHL,tbs.sys,C:\Windows\system32\drivers\
SS0003AHL,dump_vioscsi.sys,C:\Windows\System32\Drivers\
SS0003AHL,cmimcext.sys,C:\Windows\System32\drivers\
SS0003AHL,PSHED.dll,C:\Windows\system32\
SS0003AHL,CEA.sys,C:\Windows\system32\drivers\
SS0003AHL,mup.sys,C:\Windows\System32\Drivers\
SS0003AHL,dxgkrnl.sys,C:\Windows\System32\drivers\
SS0003AHL,luafv.sys,C:\Windows\system32\drivers\
SS0003AHL,WppRecorder.sys,C:\Windows\System32\Drivers\
SS0003AHL,ntosext.sys,C:\Windows\System32\drivers\
SS0003AHL,NETIO.SYS,C:\Windows\system32\DRIVERS\
SS0003AHL,monitor.sys,C:\Windows\System32\drivers\
SS0003AHL,win32kfull.sys,C:\Windows\System32\
SS0003AHL,kdcom.dll,C:\Windows\system
SS0003AHL,serenum.sys,C:\Windows\System32\drivers\
SS0003AHL,volsnap.sys,C:\Windows\System32\drivers\
SS0003AHL,volmgr.sys,C:\Windows\System32\drivers\
SS0003AHL,CI.dll,C:\Windows\system32\
SS0003AHL,rdbss.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,gpuenergydrv.sys,C:\Windows\System32\drivers\
SS0003AHL,werkernel.sys,C:\Windows\System32\drivers\
SS0003AHL,mslldp.sys,C:\Windows\system32\drivers\
SS0003AHL,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,sacdrv.sys,C:\Windows\system32\DRIVERS\
SS0003AHL,tcpipreg.sys,C:\Windows\System32\drivers\
SS0003AHL,tunnel.sys,C:\Windows\System32\drivers\
SS0003AHL,rdpbus.sys,C:\Windows\System32\drivers\
SS0003AHL,intelpep.sys,C:\Windows\System32\drivers\
SS0003AHL,srv2.sys,C:\Windows\System32\DRIVERS\
SS0003AHL,swenum.sys,C:\Windows\System32\drivers\
SS0003AHL,npsvctrig.sys,C:\Windows\System32\drivers\
SS0003AHL,srvnet.sys,C:\Windows\System32\DRIVERS\
SS0003AHL,clipsp.sys,C:\Windows\System32\drivers\
SS0003AHL,wfplwfs.sys,C:\Windows\System32\drivers\
SS0003AHL,ksecpkg.sys,C:\Windows\System32\Drivers\
SS0003AHL,NDIS.SYS,C:\Windows\system32\DRIVERS\
SS0003AHL,mssmbios.sys,C:\Windows\System32\drivers\
SS0003AHL,cdd.dll,C:\Windows\System32\
SS0003AHL,msrpc.sys,C:\Windows\System32\drivers\
SS0003AHL,lltdio.sys,C:\Windows\system32\drivers\
SS0003AHL,rdpdr.sys,C:\Windows\System32\drivers\
SS0003AHL,tcpip.sys,C:\Windows\System32\drivers\
SS0003AHL,condrv.sys,C:\Windows\System32\drivers\
SS0003AHL,HIDPARSE.SYS,C:\Windows\System32\drivers\
SS0003AHL,Wdf01000.sys,C:\Windows\system32\drivers\
SS0003AHL,ks.sys,C:\Windows\System32\drivers\
SS0004NDO,mpsdrv.sys,C:\Windows\System32\drivers\
SS0004NDO,ndiswan.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,dump_pciidex.sys,C:\Windows\System32\Drivers\
SS0004NDO,NDProxy.SYS,C:\Windows\System32\Drivers\
SS0004NDO,WDFLDR.SYS,C:\Windows\system32\drivers\
SS0004NDO,HdAudio.sys,C:\Windows\system32\drivers\
SS0004NDO,amdxata.sys,C:\Windows\system32\drivers\
SS0004NDO,mouhid.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,tunnel.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,wanarp.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,monitor.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,Null.SYS,C:\Windows\System32\Drivers\
SS0004NDO,termdd.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,msisadrv.sys,C:\Windows\system32\drivers\
SS0004NDO,discache.sys,C:\Windows\System32\drivers\
SS0004NDO,cdrom.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,volmgrx.sys,C:\Windows\System32\drivers\
SS0004NDO,afd.sys,C:\Windows\system32\drivers\
SS0004NDO,dfsc.sys,C:\Windows\System32\Drivers\
SS0004NDO,dump_dumpfve.sys,C:\Windows\System32\Drivers\
SS0004NDO,fileinfo.sys,C:\Windows\system32\drivers\
SS0004NDO,cdfs.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,dxg.sys,C:\Windows\System32\drivers\
SS0004NDO,peauth.sys,C:\Windows\system32\drivers\
SS0004NDO,netbt.sys,C:\Windows\System32\DRIVERS\
SS0004NDO,pcw.sys,C:\Windows\System32\drivers\
SS0004NDO,CLASSPNP.SYS,C:\Windows\system32\drivers\
SS0004NDO,rdbss.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,blbdrive.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,VBoxSF.sys,C:\Windows\System32\drivers\
SS0004NDO,ndis.sys,C:\Windows\system32\drivers\
SS0004NDO,raspppoe.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,spsys.sys,C:\Windows\system32\drivers\
SS0004NDO,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,kdcom.dll,C:\Windows\system32\
SS0004NDO,mssmbios.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,ataport.SYS,C:\Windows\system32\drivers\
SS0004NDO,PCIIDEX.SYS,C:\Windows\system32\drivers\
SS0004NDO,volsnap.sys,C:\Windows\system32\drivers\
SS0004NDO,raspptp.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,Beep.SYS,C:\Windows\System32\Drivers\
SS0004NDO,compbatt.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,ntoskrnl.exe,C:\Windows\system32\
SS0004NDO,ACPI.sys,C:\Windows\system32\drivers\
SS0004NDO,VBoxDisp.dll,C:\Windows\System32\
SS0004NDO,lltdio.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,hidusb.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,spldr.sys,C:\Windows\System32\Drivers\
SS0004NDO,mrxsmb.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,TDI.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,WMILIB.SYS,C:\Windows\system32\drivers\
SS0004NDO,ksecdd.sys,C:\Windows\System32\Drivers\
SS0004NDO,csc.sys,C:\Windows\system32\drivers\
SS0004NDO,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,swenum.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,i8042prt.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,tcpipreg.sys,C:\Windows\System32\drivers\
SS0004NDO,kbdclass.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,BATTC.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,RDPCDD.sys,C:\Windows\System32\DRIVERS\
SS0004NDO,Npfs.SYS,C:\Windows\System32\Drivers\
SS0004NDO,rdprefmp.sys,C:\Windows\system32\drivers\
SS0004NDO,atapi.sys,C:\Windows\system32\drivers\
SS0004NDO,srvnet.sys,C:\Windows\System32\DRIVERS\
SS0004NDO,rdpbus.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,partmgr.sys,C:\Windows\System32\drivers\
SS0004NDO,rassstp.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,pci.sys,C:\Windows\system32\drivers\
SS0004NDO,cng.sys,C:\Windows\System32\Drivers\
SS0004NDO,Ntfs.sys,C:\Windows\System32\Drivers\
SS0004NDO,rasl2tp.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,USBPORT.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,tdx.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,hal.dll,C:\Windows\system32\
SS0004NDO,nsiproxy.sys,C:\Windows\system32\drivers\
SS0004NDO,msrpc.sys,C:\Windows\System32\Drivers\
SS0004NDO,NETIO.SYS,C:\Windows\system32\drivers\
SS0004NDO,netbios.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,CLFS.SYS,C:\Windows\system32\
SS0004NDO,vga.sys,C:\Windows\System32\drivers\
SS0004NDO,VIDEOPRT.SYS,C:\Windows\System32\drivers\
SS0004NDO,srv2.sys,C:\Windows\System32\DRIVERS\
SS0004NDO,vdrvroot.sys,C:\Windows\system32\drivers\
SS0004NDO,CompositeBus.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,drmk.sys,C:\Windows\system32\drivers\
SS0004NDO,dump_msahci.sys,C:\Windows\System32\Drivers\
SS0004NDO,win32k.sys,C:\Windows\System32\
SS0004NDO,tcpip.sys,C:\Windows\System32\drivers\
SS0004NDO,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
SS0004NDO,msahci.sys,C:\Windows\system32\drivers\
SS0004NDO,ksecpkg.sys,C:\Windows\System32\Drivers\
SS0004NDO,TSDDD.dll,C:\Windows\System32\
SS0004NDO,srv.sys,C:\Windows\System32\DRIVERS\
SS0004NDO,intelppm.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,Wdf01000.sys,C:\Windows\system32\drivers\
SS0004NDO,USBD.SYS,C:\Windows\system32\DRIVERS\
SS0004NDO,volmgr.sys,C:\Windows\system32\drivers\
SS0004NDO,Fs_Rec.sys,C:\Windows\System32\Drivers\
SS0004NDO,HTTP.sys,C:\Windows\system32\drivers\
SS0004NDO,wfplwf.sys,C:\Windows\system32\DRIVERS\
SS0004NDO,disk.sys,C:\Windows\system32\drivers\
SS0004NDO,ksthunk.sys,C:\Windows\system32\drivers\
SS0004NDO,CI.dll,C:\Windows\system32\
SS0004NDO,AgileVpn.sys,C:\Windows\system32\DRIVERS\
